order_id,product,category,price,quantity,revenue
45544,Monitor,Accessories,1012,4,4048
45545,Laptop,Electronics,1630,3,4890
45546,Monitor,Electronics,1833,2,3666
45547,Tablet,Accessories,1609,4,6436
45548,Laptop,Electronics,180,3,540
45549,Phone,Accessories,1160,4,4640
45550,Laptop,Accessories,814,1,814
45551,Phone,Electronics,277,3,831
45552,Tablet,Electronics,170,1,170
45553,Monitor,Electronics,1222,4,4888
45554,Monitor,Accessories,1825,1,1825
45555,Tablet,Accessories,1316,1,1316
45556,Tablet,Electronics,360,1,360
45557,Tablet,Electronics,904,2,1808
45558,Tablet,Electronics,182,3,546
45559,Monitor,Accessories,1911,4,7644
45560,Monitor,Electronics,1171,3,3513
45561,Tablet,Accessories,1387,1,1387
45562,Phone,Accessories,946,4,3784
45563,Phone,Accessories,1573,2,3146
45564,Laptop,Electronics,1358,4,5432
45565,Tablet,Accessories,718,2,1436
45566,Tablet,Electronics,1622,2,3244
45567,Tablet,Accessories,1897,1,1897
45568,Laptop,Accessories,1763,3,5289
45569,Tablet,Electronics,991,1,991
45570,Monitor,Electronics,708,4,2832
45571,Phone,Accessories,286,2,572
45572,Tablet,Accessories,714,2,1428
45573,Monitor,Accessories,1917,2,3834
45574,Laptop,Electronics,1026,4,4104
45575,Phone,Electronics,1776,1,1776
45576,Tablet,Accessories,744,4,2976
45577,Laptop,Electronics,543,1,543
45578,Monitor,Accessories,448,2,896
45579,Laptop,Accessories,1853,2,3706
45580,Tablet,Electronics,1334,4,5336
45581,Tablet,Accessories,1832,2,3664
45582,Tablet,Accessories,680,3,2040
45583,Phone,Electronics,1972,1,1972
45584,Tablet,Accessories,685,2,1370
45585,Monitor,Accessories,605,2,1210
45586,Laptop,Accessories,236,1,236
45587,Laptop,Accessories,1121,2,2242
45588,Monitor,Electronics,272,3,816
45589,Laptop,Accessories,1847,2,3694
45590,Monitor,Accessories,1183,3,3549
45591,Phone,Electronics,1050,4,4200
45592,Laptop,Accessories,903,1,903
45593,Tablet,Accessories,1524,3,4572
45594,Tablet,Accessories,641,4,2564
45595,Monitor,Accessories,1686,4,6744
45596,Monitor,Accessories,310,4,1240
45597,Phone,Electronics,474,1,474
45598,Monitor,Accessories,1395,1,1395
45599,Monitor,Electronics,918,2,1836
45600,Monitor,Accessories,537,2,1074
45601,Phone,Accessories,1184,4,4736
45602,Laptop,Electronics,1472,4,5888
45603,Phone,Electronics,974,3,2922
45604,Phone,Electronics,128,1,128
45605,Phone,Accessories,254,3,762
45606,Laptop,Electronics,396,2,792
45607,Laptop,Accessories,532,2,1064
45608,Laptop,Accessories,1827,4,7308
45609,Laptop,Electronics,200,2,400
45610,Laptop,Accessories,1936,2,3872
45611,Monitor,Electronics,666,4,2664
45612,Laptop,Accessories,1245,1,1245
45613,Phone,Electronics,517,3,1551
45614,Monitor,Accessories,985,3,2955
45615,Laptop,Accessories,365,4,1460
45616,Phone,Electronics,1087,3,3261
45617,Monitor,Electronics,1092,3,3276
45618,Monitor,Accessories,1688,3,5064
45619,Laptop,Electronics,1120,1,1120
45620,Tablet,Accessories,228,4,912
45621,Laptop,Accessories,418,1,418
45622,Phone,Electronics,1132,4,4528
45623,Tablet,Accessories,1550,2,3100
45624,Tablet,Accessories,1732,3,5196
45625,Phone,Accessories,589,4,2356
45626,Tablet,Electronics,887,2,1774
45627,Laptop,Electronics,252,3,756
45628,Monitor,Accessories,853,4,3412
45629,Laptop,Accessories,129,2,258
45630,Laptop,Electronics,1346,2,2692
45631,Tablet,Electronics,813,1,813
45632,Laptop,Accessories,1438,4,5752
45633,Laptop,Accessories,295,3,885
45634,Tablet,Accessories,1836,3,5508
45635,Phone,Accessories,677,2,1354
45636,Phone,Accessories,1235,4,4940
45637,Monitor,Electronics,1419,2,2838
45638,Laptop,Accessories,1057,4,4228
45639,Phone,Electronics,1067,1,1067
45640,Laptop,Electronics,1694,4,6776
45641,Tablet,Electronics,583,1,583
45642,Monitor,Electronics,1676,4,6704
45643,Tablet,Electronics,1011,1,1011
45644,Laptop,Accessories,464,3,1392
45645,Monitor,Accessories,995,2,1990
45646,Tablet,Accessories,283,3,849
45647,Tablet,Electronics,833,3,2499
45648,Phone,Accessories,764,1,764
45649,Laptop,Accessories,788,4,3152
45650,Phone,Accessories,1307,2,2614
45651,Phone,Accessories,1109,3,3327
45652,Tablet,Electronics,141,2,282
45653,Laptop,Accessories,275,3,825
45654,Tablet,Electronics,994,1,994
45655,Tablet,Accessories,1290,4,5160
45656,Phone,Accessories,1963,3,5889
45657,Monitor,Electronics,1289,1,1289
45658,Phone,Electronics,726,4,2904
45659,Phone,Electronics,1793,3,5379
45660,Phone,Electronics,1706,4,6824
45661,Tablet,Accessories,1547,3,4641
45662,Laptop,Accessories,1986,2,3972
45663,Phone,Accessories,1636,4,6544
45664,Tablet,Accessories,1756,2,3512
45665,Laptop,Electronics,1735,2,3470
45666,Monitor,Electronics,1950,4,7800
45667,Phone,Accessories,1823,3,5469
45668,Laptop,Accessories,1817,4,7268
45669,Monitor,Accessories,1850,1,1850
45670,Tablet,Electronics,1704,4,6816
45671,Tablet,Electronics,1077,1,1077
45672,Phone,Electronics,1785,3,5355
45673,Laptop,Accessories,1330,3,3990
45674,Tablet,Electronics,537,1,537
45675,Laptop,Accessories,798,4,3192
45676,Monitor,Electronics,1560,3,4680
45677,Monitor,Accessories,1054,1,1054
45678,Tablet,Accessories,473,2,946
45679,Tablet,Electronics,1179,4,4716
45680,Monitor,Accessories,1292,4,5168
45681,Tablet,Electronics,1955,4,7820
45682,Phone,Accessories,1291,1,1291
45683,Tablet,Accessories,1485,4,5940
45684,Tablet,Electronics,489,3,1467
45685,Monitor,Electronics,542,3,1626
45686,Laptop,Electronics,1745,4,6980
45687,Laptop,Accessories,160,1,160
45688,Monitor,Accessories,948,1,948
45689,Laptop,Electronics,1493,4,5972
45690,Tablet,Electronics,1817,2,3634
45691,Laptop,Accessories,638,2,1276
45692,Phone,Accessories,1327,3,3981
45693,Monitor,Accessories,1926,2,3852
45694,Laptop,Accessories,1273,2,2546
45695,Monitor,Electronics,1122,4,4488
45696,Laptop,Accessories,1185,1,1185
45697,Phone,Accessories,1995,3,5985
45698,Tablet,Accessories,1414,3,4242
45699,Phone,Electronics,871,1,871
45700,Monitor,Electronics,334,1,334
45701,Laptop,Accessories,521,2,1042
45702,Phone,Electronics,1296,1,1296
45703,Laptop,Accessories,511,3,1533
45704,Laptop,Accessories,166,4,664
45705,Phone,Accessories,241,1,241
45706,Tablet,Accessories,1368,3,4104
45707,Monitor,Accessories,1965,2,3930
45708,Monitor,Accessories,1893,2,3786
45709,Laptop,Accessories,264,4,1056
45710,Monitor,Accessories,1352,4,5408
45711,Phone,Accessories,1535,4,6140
45712,Tablet,Electronics,346,2,692
45713,Tablet,Accessories,1182,1,1182
45714,Monitor,Accessories,142,4,568
45715,Tablet,Electronics,646,4,2584
45716,Monitor,Accessories,649,4,2596
45717,Phone,Accessories,1436,2,2872
45718,Laptop,Accessories,407,2,814
45719,Laptop,Accessories,1076,3,3228
45720,Phone,Electronics,319,1,319
45721,Tablet,Electronics,704,2,1408
45722,Monitor,Electronics,1851,2,3702
45723,Phone,Accessories,1116,2,2232
45724,Laptop,Electronics,1276,2,2552
45725,Tablet,Electronics,337,1,337
45726,Tablet,Accessories,1227,4,4908
45727,Laptop,Electronics,723,3,2169
45728,Laptop,Accessories,1053,3,3159
45729,Phone,Accessories,169,1,169
45730,Laptop,Electronics,1645,3,4935
45731,Monitor,Accessories,526,3,1578
45732,Phone,Electronics,887,1,887
45733,Monitor,Electronics,712,1,712
45734,Laptop,Electronics,310,3,930
45735,Phone,Accessories,1873,4,7492
45736,Monitor,Electronics,1964,4,7856
45737,Phone,Electronics,917,3,2751
45738,Phone,Electronics,742,2,1484
45739,Phone,Electronics,323,4,1292
45740,Tablet,Electronics,972,3,2916
45741,Tablet,Electronics,269,1,269
45742,Phone,Accessories,135,2,270
45743,Laptop,Accessories,808,1,808
45744,Tablet,Electronics,1426,2,2852
45745,Laptop,Electronics,1217,1,1217
45746,Phone,Accessories,1966,1,1966
45747,Laptop,Accessories,244,4,976
45748,Tablet,Electronics,258,2,516
45749,Tablet,Accessories,363,4,1452
45750,Laptop,Electronics,1825,3,5475
45751,Tablet,Electronics,1520,4,6080
45752,Phone,Accessories,1873,4,7492
45753,Laptop,Accessories,1901,2,3802
45754,Phone,Electronics,220,1,220
45755,Monitor,Electronics,1945,3,5835
45756,Phone,Accessories,1178,4,4712
45757,Laptop,Accessories,1047,4,4188
45758,Laptop,Electronics,1976,2,3952
45759,Tablet,Accessories,1980,3,5940
45760,Tablet,Accessories,484,3,1452
45761,Phone,Accessories,1859,2,3718
45762,Laptop,Accessories,352,4,1408
45763,Laptop,Electronics,1690,4,6760
45764,Laptop,Accessories,359,3,1077
45765,Phone,Accessories,147,4,588
45766,Tablet,Accessories,402,1,402
45767,Tablet,Electronics,358,2,716
45768,Monitor,Accessories,1784,2,3568
45769,Monitor,Accessories,741,3,2223
45770,Phone,Accessories,1742,1,1742
45771,Phone,Accessories,680,1,680
45772,Tablet,Electronics,1454,4,5816
45773,Monitor,Electronics,388,4,1552
45774,Phone,Accessories,1041,2,2082
45775,Laptop,Accessories,567,1,567
45776,Phone,Electronics,236,2,472
45777,Monitor,Electronics,695,4,2780
45778,Monitor,Electronics,1723,3,5169
45779,Phone,Accessories,1620,4,6480
45780,Monitor,Accessories,344,3,1032
45781,Laptop,Electronics,1003,1,1003
45782,Laptop,Accessories,185,1,185
45783,Monitor,Electronics,1931,3,5793
45784,Laptop,Accessories,1654,4,6616
45785,Phone,Electronics,292,2,584
45786,Laptop,Accessories,1027,3,3081
45787,Tablet,Accessories,1357,4,5428
45788,Tablet,Accessories,1985,4,7940
45789,Tablet,Accessories,420,4,1680
45790,Phone,Accessories,399,4,1596
45791,Phone,Accessories,1703,2,3406
45792,Tablet,Electronics,1228,1,1228
45793,Tablet,Electronics,486,1,486
45794,Phone,Accessories,768,4,3072
45795,Laptop,Electronics,1064,1,1064
45796,Phone,Accessories,972,1,972
45797,Tablet,Electronics,493,4,1972
45798,Tablet,Accessories,778,4,3112
45799,Monitor,Electronics,197,4,788
45800,Monitor,Accessories,1219,1,1219
45801,Tablet,Electronics,405,1,405
45802,Tablet,Electronics,143,1,143
45803,Phone,Accessories,1119,4,4476
45804,Laptop,Accessories,1975,1,1975
45805,Tablet,Accessories,1515,1,1515
45806,Tablet,Electronics,694,3,2082
45807,Monitor,Accessories,683,1,683
45808,Laptop,Electronics,1187,2,2374
45809,Phone,Electronics,299,3,897
45810,Tablet,Accessories,661,3,1983
45811,Monitor,Electronics,1147,2,2294
45812,Tablet,Accessories,1003,2,2006
45813,Tablet,Electronics,1633,2,3266
45814,Monitor,Accessories,567,4,2268
45815,Phone,Electronics,1456,2,2912
45816,Tablet,Accessories,430,2,860
45817,Laptop,Electronics,977,4,3908
45818,Tablet,Accessories,1316,1,1316
45819,Monitor,Accessories,296,1,296
45820,Laptop,Electronics,1077,3,3231
45821,Phone,Accessories,290,4,1160
45822,Laptop,Accessories,507,3,1521
45823,Tablet,Accessories,1062,1,1062
45824,Monitor,Accessories,1452,1,1452
45825,Laptop,Electronics,542,4,2168
45826,Laptop,Electronics,579,4,2316
45827,Phone,Accessories,1667,4,6668
45828,Phone,Accessories,1412,3,4236
45829,Phone,Accessories,1424,2,2848
45830,Monitor,Electronics,609,1,609
45831,Phone,Accessories,640,1,640
45832,Laptop,Electronics,1226,3,3678
45833,Monitor,Accessories,347,2,694
45834,Phone,Electronics,600,1,600
45835,Laptop,Accessories,912,3,2736
45836,Tablet,Accessories,518,2,1036
45837,Phone,Electronics,790,1,790
45838,Tablet,Electronics,1727,2,3454
45839,Monitor,Electronics,1237,2,2474
45840,Laptop,Electronics,941,1,941
45841,Phone,Accessories,771,2,1542
45842,Tablet,Electronics,1409,2,2818
45843,Phone,Accessories,626,3,1878
45844,Phone,Accessories,1204,2,2408
45845,Laptop,Electronics,935,4,3740
45846,Phone,Electronics,965,3,2895
45847,Laptop,Accessories,452,4,1808
45848,Tablet,Electronics,1556,4,6224
45849,Phone,Electronics,1918,3,5754
45850,Monitor,Electronics,1390,2,2780
45851,Phone,Electronics,1271,1,1271
45852,Laptop,Electronics,1888,4,7552
45853,Monitor,Electronics,164,1,164
45854,Tablet,Accessories,1685,3,5055
45855,Monitor,Accessories,971,1,971
45856,Tablet,Electronics,1427,4,5708
45857,Phone,Accessories,318,2,636
45858,Monitor,Accessories,1662,3,4986
45859,Tablet,Accessories,1367,2,2734
45860,Phone,Accessories,597,3,1791
45861,Laptop,Accessories,490,3,1470
45862,Phone,Accessories,918,4,3672
45863,Phone,Electronics,1495,3,4485
45864,Laptop,Accessories,1121,1,1121
45865,Phone,Accessories,1033,2,2066
45866,Monitor,Electronics,378,1,378
45867,Tablet,Accessories,122,4,488
45868,Phone,Accessories,1960,2,3920
45869,Laptop,Accessories,361,4,1444
45870,Tablet,Accessories,1449,3,4347
45871,Laptop,Accessories,1171,3,3513
45872,Phone,Accessories,363,1,363
45873,Tablet,Electronics,887,2,1774
45874,Tablet,Electronics,1291,3,3873
45875,Laptop,Accessories,1751,4,7004
45876,Laptop,Electronics,1751,2,3502
45877,Laptop,Electronics,1678,1,1678
45878,Laptop,Electronics,1656,4,6624
45879,Monitor,Accessories,1086,4,4344
45880,Tablet,Accessories,1270,3,3810
45881,Tablet,Electronics,1892,4,7568
45882,Monitor,Electronics,559,3,1677
45883,Tablet,Accessories,510,3,1530
45884,Monitor,Accessories,1499,3,4497
45885,Tablet,Accessories,1445,3,4335
45886,Monitor,Accessories,515,4,2060
45887,Phone,Electronics,254,3,762
45888,Tablet,Electronics,861,4,3444
45889,Laptop,Electronics,1808,4,7232
45890,Phone,Electronics,161,1,161
45891,Monitor,Electronics,595,1,595
45892,Phone,Electronics,176,1,176
45893,Laptop,Accessories,1756,4,7024
45894,Phone,Accessories,784,4,3136
45895,Phone,Accessories,101,1,101
45896,Tablet,Electronics,381,4,1524
45897,Phone,Accessories,421,1,421
45898,Laptop,Accessories,642,4,2568
45899,Tablet,Accessories,1677,2,3354
45900,Laptop,Accessories,817,1,817
45901,Laptop,Accessories,153,3,459
45902,Monitor,Accessories,700,1,700
45903,Tablet,Electronics,1636,2,3272
45904,Tablet,Electronics,1276,2,2552
45905,Phone,Accessories,361,2,722
45906,Laptop,Accessories,635,3,1905
45907,Laptop,Electronics,1352,2,2704
45908,Phone,Electronics,222,1,222
45909,Monitor,Accessories,1347,2,2694
45910,Tablet,Accessories,835,2,1670
45911,Monitor,Accessories,1437,3,4311
45912,Phone,Electronics,361,2,722
45913,Laptop,Electronics,1448,2,2896
45914,Phone,Accessories,201,1,201
45915,Monitor,Accessories,1901,3,5703
45916,Laptop,Electronics,1841,2,3682
45917,Tablet,Accessories,1984,4,7936
45918,Monitor,Accessories,1940,1,1940
45919,Laptop,Accessories,133,4,532
45920,Phone,Accessories,1369,4,5476
45921,Laptop,Electronics,510,2,1020
45922,Tablet,Accessories,807,4,3228
45923,Phone,Accessories,1276,1,1276
45924,Phone,Electronics,610,1,610
45925,Phone,Accessories,1489,1,1489
45926,Tablet,Electronics,198,4,792
45927,Tablet,Electronics,1949,1,1949
45928,Laptop,Electronics,685,2,1370
45929,Tablet,Electronics,1661,2,3322
45930,Phone,Accessories,1511,3,4533
45931,Phone,Accessories,631,2,1262
45932,Phone,Electronics,245,3,735
45933,Laptop,Electronics,1274,3,3822
45934,Phone,Accessories,1939,2,3878
45935,Monitor,Electronics,350,4,1400
45936,Phone,Electronics,1324,2,2648
45937,Phone,Accessories,1947,3,5841
45938,Laptop,Accessories,591,2,1182
45939,Laptop,Accessories,1001,3,3003
45940,Phone,Electronics,534,2,1068
45941,Monitor,Accessories,992,1,992
45942,Laptop,Electronics,699,3,2097
45943,Monitor,Accessories,407,4,1628
45944,Laptop,Accessories,1529,3,4587
45945,Monitor,Accessories,1424,4,5696
45946,Monitor,Electronics,1725,2,3450
45947,Tablet,Accessories,656,3,1968
45948,Tablet,Accessories,1297,2,2594
45949,Phone,Accessories,1896,1,1896
45950,Tablet,Accessories,248,3,744
45951,Laptop,Electronics,355,1,355
45952,Monitor,Electronics,818,2,1636
45953,Laptop,Accessories,110,1,110
45954,Phone,Accessories,1881,3,5643
45955,Phone,Accessories,1107,4,4428
45956,Tablet,Electronics,1157,4,4628
45957,Monitor,Accessories,974,4,3896
45958,Monitor,Accessories,322,1,322
45959,Phone,Electronics,1011,1,1011
45960,Monitor,Electronics,1509,2,3018
45961,Phone,Electronics,141,2,282
45962,Laptop,Accessories,1244,1,1244
45963,Tablet,Accessories,432,3,1296
45964,Tablet,Electronics,1517,4,6068
45965,Tablet,Electronics,343,2,686
45966,Monitor,Electronics,1248,4,4992
45967,Phone,Accessories,601,2,1202
45968,Phone,Electronics,1288,4,5152
45969,Tablet,Electronics,1274,2,2548
45970,Phone,Accessories,1635,3,4905
45971,Phone,Electronics,1696,4,6784
45972,Monitor,Electronics,1404,2,2808
45973,Phone,Accessories,922,4,3688
45974,Laptop,Electronics,1790,1,1790
45975,Phone,Accessories,881,3,2643
45976,Tablet,Accessories,1768,2,3536
45977,Tablet,Electronics,183,2,366
45978,Tablet,Accessories,1637,4,6548
45979,Tablet,Electronics,1785,4,7140
45980,Tablet,Electronics,1280,1,1280
45981,Laptop,Electronics,1913,1,1913
45982,Laptop,Electronics,189,4,756
45983,Phone,Electronics,707,2,1414
45984,Laptop,Accessories,879,3,2637
45985,Tablet,Electronics,661,4,2644
45986,Phone,Accessories,617,1,617
45987,Laptop,Electronics,1975,3,5925
45988,Monitor,Electronics,1904,2,3808
45989,Monitor,Electronics,1675,1,1675
45990,Laptop,Electronics,543,2,1086
45991,Phone,Accessories,1879,3,5637
45992,Monitor,Accessories,893,4,3572
45993,Tablet,Accessories,251,4,1004
45994,Phone,Accessories,159,3,477
45995,Monitor,Accessories,820,1,820
45996,Phone,Accessories,1175,3,3525
45997,Laptop,Accessories,825,1,825
45998,Laptop,Electronics,1875,3,5625
45999,Monitor,Electronics,1166,2,2332
46000,Tablet,Accessories,1582,2,3164
46001,Phone,Accessories,1613,3,4839
46002,Tablet,Accessories,105,3,315
46003,Monitor,Accessories,1587,3,4761
46004,Phone,Accessories,1980,2,3960
46005,Tablet,Electronics,1849,4,7396
46006,Laptop,Electronics,1332,2,2664
46007,Tablet,Accessories,610,3,1830
46008,Monitor,Accessories,618,4,2472
46009,Tablet,Accessories,752,4,3008
46010,Laptop,Electronics,1173,1,1173
46011,Tablet,Electronics,1627,3,4881
46012,Laptop,Accessories,931,4,3724
46013,Laptop,Accessories,703,1,703
46014,Laptop,Electronics,1903,3,5709
46015,Tablet,Electronics,880,4,3520
46016,Monitor,Accessories,1247,3,3741
46017,Laptop,Electronics,809,1,809
46018,Phone,Electronics,499,1,499
46019,Tablet,Accessories,1892,4,7568
46020,Tablet,Accessories,1391,2,2782
46021,Tablet,Electronics,1371,2,2742
46022,Phone,Accessories,1980,4,7920
46023,Tablet,Electronics,471,2,942
46024,Phone,Accessories,455,4,1820
46025,Tablet,Electronics,231,4,924
46026,Phone,Electronics,416,3,1248
46027,Tablet,Electronics,731,2,1462
46028,Monitor,Accessories,197,3,591
46029,Tablet,Accessories,234,3,702
46030,Laptop,Accessories,690,1,690
46031,Monitor,Electronics,101,4,404
46032,Laptop,Accessories,1337,1,1337
46033,Phone,Accessories,1384,2,2768
46034,Tablet,Electronics,1005,2,2010
46035,Tablet,Electronics,688,3,2064
46036,Tablet,Accessories,1176,1,1176
46037,Tablet,Electronics,1613,2,3226
46038,Monitor,Accessories,1032,2,2064
46039,Tablet,Electronics,1218,1,1218
46040,Tablet,Accessories,1961,2,3922
46041,Phone,Electronics,1857,2,3714
46042,Laptop,Accessories,1599,2,3198
46043,Laptop,Electronics,386,3,1158
46044,Tablet,Electronics,1754,1,1754
46045,Tablet,Accessories,261,1,261
46046,Phone,Accessories,102,4,408
46047,Monitor,Accessories,1611,2,3222
46048,Monitor,Accessories,322,3,966
46049,Phone,Accessories,1959,1,1959
46050,Phone,Electronics,1702,3,5106
46051,Laptop,Accessories,1348,2,2696
46052,Phone,Electronics,752,2,1504
46053,Phone,Electronics,443,4,1772
46054,Tablet,Electronics,1465,3,4395
46055,Phone,Accessories,1485,4,5940
46056,Tablet,Accessories,248,3,744
46057,Tablet,Accessories,961,1,961
46058,Laptop,Electronics,849,1,849
46059,Phone,Electronics,1615,1,1615
46060,Tablet,Electronics,671,4,2684
46061,Phone,Electronics,1299,3,3897
46062,Monitor,Electronics,1378,4,5512
46063,Laptop,Accessories,571,3,1713
46064,Laptop,Accessories,1999,1,1999
46065,Phone,Accessories,1827,1,1827
46066,Monitor,Accessories,1359,1,1359
46067,Tablet,Accessories,1357,4,5428
46068,Phone,Accessories,962,1,962
46069,Phone,Electronics,1876,1,1876
46070,Tablet,Electronics,1460,2,2920
46071,Tablet,Accessories,319,3,957
46072,Phone,Electronics,1410,4,5640
46073,Tablet,Electronics,449,3,1347
46074,Laptop,Electronics,1230,4,4920
46075,Monitor,Accessories,1998,4,7992
46076,Phone,Electronics,729,1,729
46077,Phone,Accessories,1870,4,7480
46078,Phone,Accessories,1476,4,5904
46079,Phone,Electronics,977,1,977
46080,Monitor,Electronics,670,1,670
46081,Tablet,Accessories,1276,1,1276
46082,Phone,Electronics,468,1,468
46083,Phone,Accessories,373,4,1492
46084,Laptop,Accessories,268,2,536
46085,Laptop,Electronics,556,1,556
46086,Phone,Accessories,1540,4,6160
46087,Phone,Electronics,1839,2,3678
46088,Phone,Accessories,1750,1,1750
46089,Phone,Electronics,416,4,1664
46090,Phone,Accessories,705,3,2115
46091,Monitor,Electronics,1473,2,2946
46092,Phone,Accessories,1326,2,2652
46093,Monitor,Accessories,1460,4,5840
46094,Phone,Accessories,820,3,2460
46095,Laptop,Electronics,897,3,2691
46096,Laptop,Accessories,558,2,1116
46097,Monitor,Electronics,1913,3,5739
46098,Laptop,Accessories,1942,1,1942
46099,Laptop,Electronics,1579,1,1579
46100,Monitor,Electronics,1283,4,5132
46101,Phone,Electronics,1871,3,5613
46102,Phone,Electronics,1791,4,7164
46103,Phone,Electronics,286,1,286
46104,Tablet,Accessories,960,3,2880
46105,Laptop,Electronics,1363,4,5452
46106,Tablet,Electronics,659,3,1977
46107,Tablet,Accessories,1380,1,1380
46108,Phone,Accessories,1322,2,2644
46109,Phone,Electronics,297,2,594
46110,Monitor,Electronics,1925,3,5775
46111,Tablet,Accessories,1801,2,3602
46112,Phone,Accessories,1042,3,3126
46113,Phone,Accessories,503,4,2012
46114,Monitor,Electronics,1377,1,1377
46115,Monitor,Accessories,1046,3,3138
46116,Phone,Electronics,1243,2,2486
46117,Tablet,Electronics,1315,3,3945
46118,Phone,Accessories,1854,2,3708
46119,Tablet,Accessories,850,3,2550
46120,Phone,Electronics,1498,2,2996
46121,Phone,Electronics,1945,1,1945
46122,Phone,Electronics,1831,1,1831
46123,Phone,Accessories,1385,4,5540
46124,Monitor,Accessories,960,2,1920
46125,Laptop,Accessories,1777,3,5331
46126,Tablet,Accessories,522,1,522
46127,Tablet,Electronics,180,2,360
46128,Monitor,Accessories,1145,3,3435
46129,Phone,Accessories,203,1,203
46130,Tablet,Electronics,125,2,250
46131,Phone,Accessories,1045,4,4180
46132,Laptop,Electronics,377,3,1131
46133,Tablet,Electronics,375,3,1125
46134,Tablet,Accessories,1670,3,5010
46135,Phone,Electronics,1786,1,1786
46136,Laptop,Electronics,446,2,892
46137,Phone,Electronics,111,2,222
46138,Tablet,Electronics,688,2,1376
46139,Laptop,Accessories,551,3,1653
46140,Tablet,Electronics,1184,3,3552
46141,Monitor,Electronics,1291,4,5164
46142,Tablet,Accessories,215,2,430
46143,Monitor,Electronics,1103,1,1103
46144,Phone,Accessories,843,3,2529
46145,Phone,Electronics,292,1,292
46146,Laptop,Accessories,1654,2,3308
46147,Tablet,Accessories,1424,4,5696
46148,Laptop,Electronics,378,3,1134
46149,Laptop,Electronics,735,3,2205
46150,Tablet,Electronics,1296,2,2592
46151,Monitor,Electronics,167,3,501
46152,Laptop,Electronics,1681,2,3362
46153,Monitor,Electronics,1804,2,3608
46154,Tablet,Accessories,999,2,1998
46155,Laptop,Electronics,303,4,1212
46156,Laptop,Accessories,1648,3,4944
46157,Monitor,Electronics,977,2,1954
46158,Phone,Accessories,1845,2,3690
46159,Monitor,Accessories,1437,1,1437
46160,Phone,Accessories,1849,1,1849
46161,Monitor,Accessories,693,2,1386
46162,Phone,Accessories,1566,3,4698
46163,Monitor,Electronics,507,2,1014
46164,Phone,Accessories,979,2,1958
46165,Monitor,Accessories,1457,2,2914
46166,Phone,Accessories,1998,2,3996
46167,Phone,Accessories,988,4,3952
46168,Tablet,Electronics,272,3,816
46169,Laptop,Electronics,662,4,2648
46170,Laptop,Accessories,1687,3,5061
46171,Laptop,Accessories,828,3,2484
46172,Tablet,Accessories,1224,1,1224
46173,Monitor,Electronics,289,2,578
46174,Monitor,Electronics,352,4,1408
46175,Phone,Electronics,803,1,803
46176,Tablet,Electronics,737,2,1474
46177,Laptop,Electronics,927,4,3708
46178,Tablet,Electronics,1249,2,2498
46179,Monitor,Electronics,490,4,1960
46180,Monitor,Electronics,365,2,730
46181,Tablet,Accessories,1147,4,4588
46182,Laptop,Accessories,1381,3,4143
46183,Monitor,Accessories,1281,1,1281
46184,Monitor,Electronics,769,2,1538
46185,Tablet,Accessories,837,3,2511
46186,Monitor,Electronics,1007,1,1007
46187,Phone,Electronics,1728,1,1728
46188,Tablet,Electronics,1419,2,2838
46189,Laptop,Accessories,488,2,976
46190,Monitor,Accessories,185,4,740
46191,Monitor,Accessories,1834,2,3668
46192,Tablet,Accessories,1418,4,5672
46193,Phone,Electronics,1314,1,1314
46194,Phone,Accessories,459,3,1377
46195,Monitor,Electronics,355,4,1420
46196,Laptop,Accessories,439,4,1756
46197,Monitor,Electronics,1380,3,4140
46198,Tablet,Electronics,520,3,1560
46199,Monitor,Accessories,1743,1,1743
46200,Monitor,Electronics,520,1,520
46201,Tablet,Electronics,860,4,3440
46202,Monitor,Electronics,177,1,177
46203,Phone,Accessories,1432,3,4296
46204,Laptop,Accessories,1469,4,5876
46205,Monitor,Accessories,240,1,240
46206,Tablet,Electronics,639,3,1917
46207,Laptop,Accessories,297,2,594
46208,Phone,Accessories,411,3,1233
46209,Laptop,Accessories,1985,1,1985
46210,Laptop,Accessories,1893,4,7572
46211,Laptop,Accessories,843,3,2529
46212,Tablet,Electronics,723,1,723
46213,Phone,Electronics,268,1,268
46214,Monitor,Accessories,1664,4,6656
46215,Tablet,Electronics,266,2,532
46216,Laptop,Accessories,1192,1,1192
46217,Laptop,Electronics,187,1,187
46218,Tablet,Accessories,690,3,2070
46219,Tablet,Electronics,114,2,228
46220,Monitor,Accessories,314,4,1256
46221,Monitor,Electronics,1703,4,6812
46222,Laptop,Electronics,1487,2,2974
46223,Tablet,Electronics,1237,4,4948
46224,Laptop,Electronics,1681,1,1681
46225,Monitor,Accessories,1918,1,1918
46226,Tablet,Accessories,1391,2,2782
46227,Tablet,Accessories,555,4,2220
46228,Tablet,Accessories,751,3,2253
46229,Monitor,Accessories,1299,4,5196
46230,Tablet,Accessories,883,2,1766
46231,Laptop,Electronics,1975,4,7900
46232,Laptop,Electronics,1602,3,4806
46233,Monitor,Accessories,1503,1,1503
46234,Monitor,Electronics,1819,1,1819
46235,Laptop,Accessories,134,2,268
46236,Tablet,Accessories,1333,2,2666
46237,Monitor,Electronics,626,1,626
46238,Phone,Electronics,154,2,308
46239,Laptop,Electronics,786,1,786
46240,Phone,Electronics,1661,3,4983
46241,Tablet,Electronics,123,3,369
